Date,High,Low,Open,Close,Volume,Adj Close
2021-01-11,17.610000610351562,17.170000076293945,17.510000228881836,17.18000030517578,13392448,17.18000030517578
2021-01-12,17.469999313354492,17.149999618530273,17.229999542236328,17.18000030517578,11226253,17.18000030517578
2021-01-13,18.0,17.299999237060547,17.399999618530273,17.700000762939453,25442563,17.700000762939453
2021-01-14,18.43000030517578,17.469999313354492,17.6200008392334,18.200000762939453,30855396,18.200000762939453
2021-01-15,18.3799991607666,17.709999084472656,18.3799991607666,17.899999618530273,16900652,17.899999618530273
2021-01-18,18.1299991607666,17.780000686645508,17.850000381469727,17.899999618530273,14721229,17.899999618530273
2021-01-19,18.010000228881836,17.549999237060547,17.850000381469727,17.790000915527344,15058286,17.790000915527344
2021-01-20,17.75,17.5,17.75,17.56999969482422,9471644,17.56999969482422
2021-01-21,17.690000534057617,17.450000762939453,17.59000015258789,17.520000457763672,11229894,17.520000457763672
2021-01-22,17.459999084472656,17.010000228881836,17.459999084472656,17.079999923706055,12900002,17.079999923706055
2021-01-25,17.350000381469727,16.799999237060547,17.059999465942383,17.25,13843144,17.25
2021-01-26,17.229999542236328,16.809999465942383,17.15999984741211,16.81999969482422,8703741,16.81999969482422
2021-01-27,16.969999313354492,16.809999465942383,16.809999465942383,16.829999923706055,5364031,16.829999923706055
2021-01-28,17.969999313354492,17.010000228881836,17.010000228881836,17.420000076293945,25089717,17.420000076293945
2021-01-29,17.850000381469727,17.15999984741211,17.639999389648438,17.260000228881836,16388574,17.260000228881836
2021-02-01,17.670000076293945,17.110000610351562,17.489999771118164,17.610000610351562,11805308,17.610000610351562
2021-02-02,17.8799991607666,17.479999542236328,17.65999984741211,17.549999237060547,12532227,17.549999237060547
2021-02-03,17.399999618530273,16.809999465942383,17.399999618530273,16.8700008392334,14720876,16.8700008392334
2021-02-04,16.8700008392334,16.299999237060547,16.790000915527344,16.31999969482422,10910356,16.31999969482422
2021-02-05,16.440000534057617,16.0,16.270000457763672,16.09000015258789,8374842,16.09000015258789
2021-02-08,16.34000015258789,16.06999969482422,16.1299991607666,16.149999618530273,7523394,16.149999618530273
2021-02-09,16.34000015258789,16.059999465942383,16.149999618530273,16.270000457763672,6836077,16.270000457763672
2021-02-10,16.40999984741211,16.190000534057617,16.299999237060547,16.399999618530273,6640344,16.399999618530273
