Date,High,Low,Open,Close,Volume,Adj Close
2020-04-13,36.47999954223633,35.54999923706055,36.18000030517578,36.2599983215332,615778.0,35.3387336730957
2020-04-14,37.900001525878906,36.2599983215332,36.2599983215332,37.61000061035156,1793356.0,36.65443420410156
2020-04-15,38.439998626708984,37.529998779296875,37.84000015258789,37.66999816894531,1252591.0,36.71290969848633
2020-04-16,38.45000076293945,37.09000015258789,37.09000015258789,38.04999923706055,1311973.0,37.083255767822266
2020-04-17,38.849998474121094,37.709999084472656,38.18000030517578,38.099998474121094,1794167.0,37.13198471069336
2020-04-20,39.36000061035156,37.79999923706055,38.119998931884766,39.099998474121094,1706758.0,38.1065788269043
2020-04-21,39.279998779296875,38.40999984741211,38.779998779296875,39.20000076293945,1430150.0,38.20404052734375
2020-04-22,39.349998474121094,38.220001220703125,38.599998474121094,39.220001220703125,1720406.0,38.22352981567383
2020-04-23,41.720001220703125,40.16999816894531,40.20000076293945,40.599998474121094,4307521.0,39.56846618652344
2020-04-24,41.5099983215332,39.20000076293945,40.619998931884766,40.2599983215332,3184153.0,39.23710632324219
2020-04-27,40.93000030517578,39.400001525878906,39.7599983215332,39.959999084472656,3412267.0,38.94472885131836
2020-04-28,40.43000030517578,39.2400016784668,40.0,40.209999084472656,2194895.0,39.188377380371094
2020-04-29,40.400001525878906,39.20000076293945,39.86000061035156,39.77000045776367,1361300.0,38.75955581665039
2020-04-30,40.599998474121094,39.5,39.59000015258789,39.86000061035156,1784141.0,38.84727096557617
2020-05-06,40.29999923706055,38.61000061035156,39.70000076293945,39.959999084472656,2077645.0,38.94472885131836
2020-05-07,40.290000915527344,39.099998474121094,39.9900016784668,39.54999923706055,2076708.0,38.545143127441406
2020-05-08,41.959999084472656,39.5,39.54999923706055,41.349998474121094,3633181.0,40.29941177368164
2020-05-11,43.470001220703125,41.58000183105469,41.77000045776367,42.290000915527344,4563809.0,41.21553039550781
2020-05-12,42.880001068115234,41.93000030517578,42.290000915527344,42.619998931884766,2396702.0,41.53714370727539
2020-05-13,43.5,42.209999084472656,42.630001068115234,43.369998931884766,2029828.0,42.268089294433594
2020-05-14,43.18000030517578,42.400001525878906,43.0,42.81999969482422,1833366.0,41.73206329345703
2020-05-15,43.54999923706055,42.029998779296875,42.779998779296875,42.5,2549244.0,41.42019271850586
2020-05-18,43.75,41.790000915527344,42.150001525878906,43.689998626708984,2711259.0,42.579959869384766
2020-05-19,45.97999954223633,43.849998474121094,44.439998626708984,45.650001525878906,3828622.0,44.49016189575195
2020-05-20,46.0,43.0,45.900001525878906,44.400001525878906,4647169.0,43.27192306518555
2020-05-21,44.279998779296875,42.31999969482422,44.20000076293945,42.709999084472656,4013245.0,41.62485885620117
2020-05-22,42.900001525878906,41.31999969482422,42.709999084472656,42.0,2703947.0,40.932899475097656
2020-05-25,43.43000030517578,41.220001220703125,41.849998474121094,43.099998474121094,2314895.0,42.004947662353516
2020-05-26,43.66999816894531,42.849998474121094,43.060001373291016,43.400001525878906,1845784.0,42.29732894897461
2020-05-27,47.20000076293945,43.150001525878906,43.45000076293945,45.720001220703125,7381512.0,44.55838394165039
2020-05-28,47.630001068115234,45.04999923706055,45.88999938964844,45.54999923706055,4691640.0,44.3927001953125
2020-05-29,48.380001068115234,45.15999984741211,45.15999984741211,46.900001525878906,4269482.0,45.708404541015625
2020-06-01,48.369998931884766,46.72999954223633,47.7400016784668,47.099998474121094,4994193.0,45.9033203125
2020-06-02,47.650001525878906,46.79999923706055,47.09000015258789,47.18000030517578,2770629.0,45.98128890991211
2020-06-03,47.720001220703125,46.5,47.18000030517578,47.0,2671963.0,45.80586242675781
2020-06-04,47.5,46.58000183105469,46.79999923706055,47.22999954223633,2071180.0,46.0300178527832
2020-06-05,47.689998626708984,46.0,47.310001373291016,46.439998626708984,2251242.0,45.26008987426758
2020-06-08,47.279998779296875,45.720001220703125,46.650001525878906,46.709999084472656,2349171.0,45.52322769165039
2020-06-09,46.900001525878906,45.709999084472656,46.650001525878906,46.47999954223633,2135557.0,45.299072265625
2020-06-10,46.630001068115234,45.70000076293945,46.47999954223633,46.04999923706055,2564080.0,44.87999725341797
2020-06-11,45.060001373291016,43.18000030517578,45.060001373291016,43.720001220703125,4222286.0,43.720001220703125
2020-06-12,43.58000183105469,42.099998474121094,42.58000183105469,43.11000061035156,3536807.0,43.11000061035156
2020-06-15,43.5,42.599998474121094,42.79999923706055,42.90999984741211,2633096.0,42.90999984741211
2020-06-16,45.470001220703125,43.0,43.0,44.810001373291016,2948598.0,44.810001373291016
2020-06-17,45.5,44.04999923706055,44.93000030517578,45.47999954223633,2372986.0,45.47999954223633
2020-06-18,45.70000076293945,44.90999984741211,45.130001068115234,45.349998474121094,1678021.0,45.349998474121094
2020-06-19,46.5,45.119998931884766,45.369998931884766,45.939998626708984,2531068.0,45.939998626708984
2020-06-22,45.61000061035156,44.619998931884766,45.47999954223633,45.09000015258789,2825482.0,45.09000015258789
2020-06-23,45.20000076293945,44.220001220703125,44.88999938964844,45.02000045776367,2750826.0,45.02000045776367
2020-06-24,45.72999954223633,44.709999084472656,44.72999954223633,45.11000061035156,2051468.0,45.11000061035156
2020-06-29,45.70000076293945,43.150001525878906,45.70000076293945,44.650001525878906,3328054.0,44.650001525878906
2020-06-30,45.56999969482422,44.06999969482422,44.70000076293945,45.0099983215332,3133985.0,45.0099983215332
2020-07-01,49.5099983215332,45.4900016784668,45.560001373291016,49.5099983215332,9481853.0,49.5099983215332
2020-07-02,49.849998474121094,47.290000915527344,49.29999923706055,49.540000915527344,10086518.0,49.540000915527344
2020-07-03,49.70000076293945,47.95000076293945,49.540000915527344,49.16999816894531,6547124.0,49.16999816894531
2020-07-06,52.5,49.70000076293945,49.720001220703125,51.54999923706055,5697035.0,51.54999923706055
2020-07-07,56.040000915527344,49.20000076293945,49.470001220703125,55.29999923706055,9293271.0,55.29999923706055
2020-07-08,54.939998626708984,52.65999984741211,54.04999923706055,54.150001525878906,7386988.0,54.150001525878906
2020-07-09,55.400001525878906,53.400001525878906,54.150001525878906,55.20000076293945,4631202.0,55.20000076293945
2020-07-10,57.099998474121094,54.060001373291016,55.27000045776367,54.599998474121094,2928473.0,54.599998474121094
2020-07-13,57.349998474121094,53.400001525878906,53.5,57.13999938964844,3763533.0,57.13999938964844
2020-07-14,59.08000183105469,55.70000076293945,57.099998474121094,59.0,3433239.0,59.0
2020-07-15,61.0,58.0,58.58000183105469,60.54999923706055,3841303.0,60.54999923706055
2020-07-16,61.0,57.5,60.0,59.33000183105469,3874038.0,59.33000183105469
2020-07-17,60.0,57.220001220703125,58.7400016784668,58.36000061035156,4018759.0,58.36000061035156
2020-07-20,61.0,57.45000076293945,58.36000061035156,59.540000915527344,3768287.0,59.540000915527344
2020-07-21,60.09000015258789,57.70000076293945,57.900001525878906,59.599998474121094,4554059.0,59.599998474121094
2020-07-22,60.880001068115234,58.79999923706055,59.45000076293945,59.70000076293945,3619369.0,59.70000076293945
2020-07-23,60.70000076293945,58.41999816894531,59.150001525878906,60.29999923706055,2761071.0,60.29999923706055
2020-07-24,60.66999816894531,56.5,60.099998474121094,57.31999969482422,3028560.0,57.31999969482422
2020-07-27,57.959999084472656,55.38999938964844,56.79999923706055,56.15999984741211,5763219.0,56.15999984741211
2020-07-28,57.779998779296875,56.20000076293945,56.5099983215332,56.900001525878906,3360469.0,56.900001525878906
2020-07-29,58.15999984741211,56.2599983215332,57.040000915527344,58.0,3068213.0,58.0
2020-07-30,59.5,57.400001525878906,58.45000076293945,57.83000183105469,2842501.0,57.83000183105469
2020-07-31,59.81999969482422,56.61000061035156,57.439998626708984,57.20000076293945,3422790.0,57.20000076293945
2020-08-03,58.29999923706055,57.0099983215332,57.43000030517578,57.599998474121094,2604289.0,57.599998474121094
2020-08-04,58.689998626708984,56.709999084472656,57.9900016784668,57.099998474121094,3551336.0,57.099998474121094
2020-08-05,61.290000915527344,56.40999984741211,56.63999938964844,60.5,5595150.0,60.5
2020-08-06,61.88999938964844,58.97999954223633,61.099998474121094,61.150001525878906,3620791.0,61.150001525878906
2020-08-07,64.69999694824219,60.83000183105469,60.83000183105469,61.900001525878906,4002314.0,61.900001525878906
2020-08-10,66.55000305175781,61.79999923706055,62.599998474121094,65.6500015258789,6337220.0,65.6500015258789
2020-08-11,67.5999984741211,62.75,65.86000061035156,64.0,7550101.0,64.0
2020-08-12,63.5,58.0,63.5,59.97999954223633,8222526.0,59.97999954223633
2020-08-13,62.79999923706055,58.22999954223633,59.959999084472656,61.11000061035156,6666855.0,61.11000061035156
2020-08-14,66.5,61.0,61.0099983215332,64.48999786376953,6680000.0,64.48999786376953
2020-08-17,68.5,62.84000015258789,64.37999725341797,66.87000274658203,5982655.0,66.87000274658203
2020-08-18,68.4000015258789,66.6500015258789,66.8499984741211,67.80999755859375,3401390.0,67.80999755859375
2020-08-19,69.8499984741211,64.98999786376953,64.98999786376953,68.41000366210938,4619086.0,68.41000366210938
2020-08-20,69.20999908447266,64.63999938964844,67.80000305175781,64.87999725341797,7376699.0,64.87999725341797
2020-08-21,67.77999877929688,64.19000244140625,66.80000305175781,65.27999877929688,3211785.0,65.27999877929688
2020-08-24,66.37000274658203,63.529998779296875,65.36000061035156,64.31999969482422,5226154.0,64.31999969482422
2020-08-25,64.08000183105469,62.47999954223633,63.810001373291016,62.939998626708984,4730658.0,62.939998626708984
2020-08-26,64.68000030517578,62.70000076293945,63.09000015258789,63.2400016784668,3430407.0,63.2400016784668
2020-08-27,66.30000305175781,63.209999084472656,63.380001068115234,64.56999969482422,3842413.0,64.56999969482422
2020-08-28,66.79000091552734,63.380001068115234,63.65999984741211,66.36000061035156,2997187.0,66.36000061035156
2020-08-31,67.0,65.0999984741211,65.94999694824219,65.7300033569336,2620308.0,65.7300033569336
2020-09-01,66.91999816894531,65.44999694824219,66.5,66.61000061035156,1762261.0,66.61000061035156
2020-09-02,67.44999694824219,64.87999725341797,66.62999725341797,66.12999725341797,2914288.0,66.12999725341797
2020-09-03,68.4000015258789,66.16000366210938,66.63999938964844,67.4800033569336,2598303.0,67.4800033569336
2020-09-04,66.37000274658203,64.3499984741211,65.9000015258789,65.79000091552734,1974720.0,65.79000091552734
