Date,High,Low,Open,Close,Volume,Adj Close
2021-03-01,21.68000030517578,21.18000030517578,21.540000915527344,21.450000762939453,112538653,21.450000762939453
2021-03-02,22.149999618530273,21.260000228881836,21.6200008392334,21.649999618530273,147342505,21.649999618530273
2021-03-03,23.079999923706055,21.459999084472656,21.579999923706055,23.010000228881836,191963527,23.010000228881836
2021-03-04,23.489999771118164,22.649999618530273,22.770000457763672,22.920000076293945,121357937,22.920000076293945
2021-03-05,22.979999542236328,21.860000610351562,22.700000762939453,22.34000015258789,88017141,22.34000015258789
2021-03-08,22.690000534057617,21.479999542236328,22.440000534057617,21.600000381469727,99377397,21.600000381469727
2021-03-09,21.920000076293945,20.579999923706055,21.68000030517578,20.850000381469727,136189533,20.850000381469727
2021-03-10,20.90999984741211,20.280000686645508,20.84000015258789,20.399999618530273,114941657,20.399999618530273
2021-03-11,21.3799991607666,20.559999465942383,20.579999923706055,21.270000457763672,104865939,21.270000457763672
2021-03-12,21.700000762939453,21.200000762939453,21.3700008392334,21.479999542236328,69720060,21.479999542236328
2021-03-15,22.1200008392334,21.110000610351562,21.399999618530273,21.600000381469727,95874870,21.600000381469727
2021-03-16,22.110000610351562,21.270000457763672,21.600000381469727,21.65999984741211,93968432,21.65999984741211
