Date,High,Low,Open,Close,Volume,Adj Close
2020-11-02,1695.0,1672.0,1679.0,1674.010009765625,2106643,1674.010009765625
2020-11-03,1705.9000244140625,1675.5,1684.989990234375,1695.0,2349749,1695.0
2020-11-04,1704.0,1685.0,1700.0,1699.5799560546875,1644371,1699.5799560546875
2020-11-05,1732.47998046875,1712.0999755859375,1717.0,1721.9000244140625,2352414,1721.9000244140625
2020-11-06,1731.5899658203125,1690.0,1730.550048828125,1700.6199951171875,2305153,1700.6199951171875
2020-11-09,1750.6800537109375,1700.6199951171875,1701.3800048828125,1742.5699462890625,4146970,1742.5699462890625
2020-11-10,1764.47998046875,1736.0,1752.9200439453125,1745.0,3018944,1745.0
2020-11-11,1777.5,1731.0,1745.0,1731.3499755859375,3485073,1731.3499755859375
2020-11-12,1750.0,1722.27001953125,1730.010009765625,1734.7900390625,2347309,1734.7900390625
2020-11-13,1728.8800048828125,1691.0,1724.0,1705.0,2815548,1705.0
2020-11-16,1730.050048828125,1697.260009765625,1711.0,1730.050048828125,3061349,1730.050048828125
2020-11-17,1742.3499755859375,1701.0699462890625,1740.0,1715.800048828125,2522403,1715.800048828125
2020-11-18,1720.530029296875,1683.1600341796875,1715.0,1693.6500244140625,3517895,1693.6500244140625
2020-11-19,1725.0,1680.5999755859375,1684.5,1720.18994140625,2781576,1720.18994140625
2020-11-20,1736.0,1712.6500244140625,1720.0,1719.9599609375,2187466,1719.9599609375
2020-11-23,1809.9000244140625,1771.989990234375,1771.989990234375,1790.2099609375,6663724,1790.2099609375
2020-11-24,1782.5,1751.469970703125,1769.989990234375,1763.5,3246536,1763.5
2020-11-25,1768.8800048828125,1724.0,1761.5,1726.8800048828125,2822632,1726.8800048828125
2020-11-26,1739.989990234375,1725.1800537109375,1726.0,1734.3900146484375,2322830,1734.3900146484375
2020-11-27,1739.989990234375,1718.0,1732.6600341796875,1737.9000244140625,2156861,1737.9000244140625
2020-11-30,1738.9000244140625,1713.9100341796875,1735.0,1713.9100341796875,3194007,1713.9100341796875
2020-12-01,1738.989990234375,1720.010009765625,1726.0,1737.0,2819620,1737.0
2020-12-02,1749.0,1731.0,1746.0,1738.010009765625,2357169,1738.010009765625
2020-12-03,1755.6600341796875,1732.0999755859375,1738.010009765625,1749.0,2950578,1749.0
2020-12-04,1800.0999755859375,1755.0,1755.0,1793.1099853515625,6249119,1793.1099853515625
2020-12-07,1840.3900146484375,1800.550048828125,1802.699951171875,1812.4000244140625,5833133,1812.4000244140625
2020-12-08,1875.0,1813.0,1815.0,1850.0,6145400,1850.0
2020-12-09,1866.0,1839.0,1861.5,1840.0,3115212,1840.0
2020-12-10,1849.77001953125,1828.0,1840.0,1832.9000244140625,3265354,1832.9000244140625
2020-12-11,1837.3199462890625,1804.81005859375,1834.780029296875,1820.0,3077579,1820.0
2020-12-14,1829.97998046875,1815.0,1827.77001953125,1829.0,3305200,1829.0
